-4.406741538,0.45855164,-0.351948884,0.486949278,-2.478174659,0.382313382,-0.217828239,-1.193394383,-0.961166395,-0.283591823, M,4.654243818,1.70575151,0.384619784,0.616847642,2.151726389,0.670912062,1.054130919,1.007157283,0.779097395,2.398587073,,15.42307388,
-4.27009257,-1.974141248,1.199104945,-3.721848278,0.089923097,2.480763299,-1.555262011,0.071760418,0.834475216,0.163217259, M,4.51759485,0.726941378,1.166434045,4.825645198,0.416371367,2.769361979,2.391564691,0.257997518,2.574739006,1.951777991,,21.59842802,
-0.349369321,-0.021416289,0.840830427,-0.263079324,-1.065248857,-0.327083729,0.665377937,-1.284522805,0.766368232,0.550653083, M,0.596871601,1.225783581,0.808159527,1.366876244,0.738800587,0.038485049,0.170924743,1.098285705,2.506632022,1.564342167,,10.11516123,
2.858364528,0.223965961,0.990331414,0.095898527,-0.222265515,-0.17960259,-0.125576347,-0.6823218,0.754228401,-0.090732793, M,2.610862248,1.471165831,0.957660514,1.007898393,0.104182755,0.10899609,0.961879027,0.4960847,2.494492191,2.205728043,,12.41894979,
2.552668856,0.859661255,0.007552649,-0.529953104,-0.396977213,-0.829841649,-0.666661749,-0.119576435,-0.549550362,-0.808520917, M,2.305166576,2.106861125,0.025118251,1.633750024,0.070528943,0.541242969,1.502964429,0.066660665,1.190713428,2.923516167,,12.36652258,
1.704992506,0.310293949,-0.141860196,0.272965633,-0.327950237,0.476690279,-0.10094812,0.293193106,-1.122231454,0.230657877, M,1.457490226,1.557493819,0.174531096,0.830831287,0.001501967,0.765288959,0.9372508,0.479430206,0.618032336,1.884337373,,8.706188068,
-2.513260315,-0.421572812,0.159075029,1.133780466,-0.107958975,0.493593688,0.192372429,-1.797310314,-0.395241477,-1.065173185, M,2.760762595,0.825627058,0.126404129,0.029983546,0.218489295,0.782192368,0.643930251,1.611073214,1.345022313,3.180168435,,11.52365321,
-2.26080823,-0.049850033,-0.67096179,-0.577607527,1.696828388,-0.938559166,0.245687403,0.096010733,-0.569024168,-0.19093735, M,2.50831051,1.197349837,0.70363269,1.681404447,2.023276658,0.649960486,0.590615277,0.282247833,1.171239622,2.3059326,,13.11396996,
3.085435474,0.212805814,0.164819537,1.473798727,1.318454849,1.144725679,-0.61303654,0.275388467,1.213866898,-0.19194102, M,2.837933194,1.460005684,0.132148637,0.370001807,1.644903119,1.433324359,1.44933922,0.461625567,2.954130688,2.30693627,,15.05034855,
4.158055899,1.244368287,1.419001731,-0.321882679,-1.332286024,-0.855136938,0.113288486,0.580006762,0.730246266,0.104945156, M,3.910553619,2.491568157,1.386330831,1.425679599,1.005837754,0.566538258,0.723014194,0.766243862,2.470510056,2.010050094,,16.75632642,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.24750228,-1.24719987,0.0326709,1.10379692,-0.32644827,-0.28859868,0.83630268,-0.1862371,-1.74026379,2.11499525,,,,,,,,,,,,,,
